PROJECT_NAME,DATA_DESCRIPTION,KEYWORD,KEYWORD2,LANGUAGE,INSTITUTION,INSTITUTION2,SCIENTIFIC_FIELD,SCIENTIFIC_FIELD2,PROJECT_COUNTRY,PROJECT_PROVINCE,PROJECT_AREA,PROJECT_CODE,FILE_CREATOR_NAME,FILE_CREATOR_FIRST_NAME,FILE_CREATOR_MAIL,CREATION_DATE,REFERENT_NAME,REFERENT_FIRST_NAME,REFERENT_MAIL,REFERENT_NAME2,REFERENT_FIRST_NAME2,REFERENT_MAIL2,SAMPLING_POINT-NAME,SAMPLING_POINT-COORDINATE_SYSTEM,SAMPLING_POINT-ABBREVIATION,SAMPLING_POINT-LONGITUDE,SAMPLING_POINT-LATITUDE,SAMPLING_POINT-ELEVATION,SAMPLING_POINT-DESCRIPTION,COORDINATE_SYSTEM_NAD,X_NAD,Y_NAD,Z_NAD,FILE_CREATOR_DISPLAY_NAME,TITLE,SAMPLE_NAME,SAMPLE_NAME_ORANO,SAMPLE_NAME_GEORESSOURCES,SAMPLE_TYPE,SAMPLING_DATE,HOLEID,HOLEID_LATITUDE,HOLEID_LONGITUDE,HOLEID_ELEVATION,HOLEID_X_NAD,HOLEID_Y_NAD,HOLEID_Z_NAD,SAMPLE_DEPTH_FROM,SAMPLE_DEPTH_TO,LITHOLOGY_ORANO,FORMATION_ORANO,LITHOLOGY,LITHOLOGY_2,LITHOLOGY_3,TEXTURE_STRUCTURE,TEXTURE_STRUCTURE_2,ORE_TYPE,ORE_TYPE_2,ORE_TYPE_3,HOST_AGE,MAIN_EVENT_AGE,ALTERATION_DEGREE,PICTURE,PICTURE2,PICTURE3,SAMPLE_LOCATION_BUILDING,STORAGE_ACCESS_REFERENT,SAMPLE_LOCATION_ROOM,SAMPLE_LOCATION_SHELF,SAMPLE_LOCATION_BOX,SAMPLE_LOCATION_BOX_TYPE,SAFETY_CONSTRAINTS,METHODOLOGY-SAMPLING,METHODOLOGY-SAMPLE_CONDITIONNING,METHODOLOGY-ANALYSIS,METHODOLOGY-SAMPLE,MEASUREMENT-ABBREV,MEASUREMENT-NATURE,MEASUREMENT-UNIT,ANALYSIS_LABORATORY,ANALYSIS_ABBREV,Vp_short_axis,Vp_long_axis,Vs_short_axis,Vs_long_axis,Vp_short_axis_sature,Vp_long_axis_sature,Vs_short_axis_sature,Vs_long_axis_sature,Absolute_solid_density,Bulk_density,Permeability,Magnetic_susceptibility,Resistivity_DC,Resistivity_AC_1hz,Resistivity_AC_10Khz,Thermic_conductivity,Poisson_ratio,Young_modulus,Graphite_prop_Imagery,Porosity_H2O,Porosity_He,Porosity_Hg,Kv,Estimated_qtz_fraction_paleo_brine_mix
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-460--480-480-1,WGS84 Greenwich,,-104.5465237,57.99974254,1.378800041,,NAD83_UTMZ13N,526805.5349,6428770.528,1.378800041,,Database_Petro_Orano_WCL,WC-460_1MAS_27,,,1MAS,,WC____460___,57.99878072,-104.5452418,462.943,526882.025,6428663.956,462.943,480,480.1,GnPsaPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,5700,3190,,,,,0.277,,30439,16248,,,,,0.3,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-460--500-500-1,WGS84 Greenwich,,-104.5465744,57.99978032,-17.94257073,,NAD83_UTMZ13N,526802.511,6428774.714,-17.94257073,,Database_Petro_Orano_WCL,WC-460_1MAS_28,,,1MAS,,WC____460___,57.99878072,-104.5452418,462.943,526882.025,6428663.956,462.943,500,500.1,GnPsaPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,5970,3420,,,,,0.319,,15337,5729,,,,,0.35,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-460--515-515-1,WGS84 Greenwich,,-104.5466131,57.99980878,-32.42466019,,NAD83_UTMZ13N,526800.2032,6428777.867,-32.42466019,,Database_Petro_Orano_WCL,WC-460_1MAS_29,,,1MAS,,WC____460___,57.99878072,-104.5452418,462.943,526882.025,6428663.956,462.943,515,515.1,GnPsaPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,4790,2830,,,,,0.222,,232,179,,,,,5.27,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-461--458-4-458-5,WGS84 Greenwich,,-104.487394,58.07794834,34.76545357,,NAD83_UTMZ13N,530234.5222,6437502.31,34.76545357,,Database_Petro_Orano_WCL,WC-461_2MAS_01,,,2MAS,,WC____461___,58.07626948,-104.4870144,452.304,530258.333,6437315.568,452.304,458.4,458.5,GnGraPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,,,,,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-462--380-380-1,WGS84 Greenwich,,-104.5453651,57.99873772,97.43130578,,NAD83_UTMZ13N,526874.7692,6428659.119,97.43130578,,Database_Petro_Orano_WCL,WC-462_1MAS_19,,,1MAS,,WC____462___,57.99825052,-104.5440596,465.479,526952.303,6428605.399,465.479,380,380.1,GnPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,5090,2880,,,,,0.396,,3947,2480,,,,,1.91,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-462--400-400-1,WGS84 Greenwich,,-104.5454294,57.99876704,78.06835297,,NAD83_UTMZ13N,526870.95,6428662.358,78.06835297,,Database_Petro_Orano_WCL,WC-462_1MAS_20,,,1MAS,,WC____462___,57.99825052,-104.5440596,465.479,526952.303,6428605.399,465.479,400,400.1,GnPsaPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,5720,3160,,,,,0.504,,17506,5972,,,,,0.54,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-462--420-420-1,WGS84 Greenwich,,-104.5454936,57.99879636,58.70540017,,NAD83_UTMZ13N,526867.1309,6428665.597,58.70540017,,Database_Petro_Orano_WCL,WC-462_1MAS_21,,,1MAS,,WC____462___,57.99825052,-104.5440596,465.479,526952.303,6428605.399,465.479,420,420.1,GnPsa,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,5500,3300,,,,,0.408,,37288,8977,,,,,0.43,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-462--440-440-1,WGS84 Greenwich,,-104.5455578,57.99882568,39.34244737,,NAD83_UTMZ13N,526863.3118,6428668.835,39.34244737,,Database_Petro_Orano_WCL,WC-462_1MAS_22,,,1MAS,,WC____462___,57.99825052,-104.5440596,465.479,526952.303,6428605.399,465.479,440,440.1,GnPsaPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,5580,3350,,,,,0.356,,16645,7725,,,,,0.35,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-462--460-460-1,WGS84 Greenwich,,-104.5456221,57.998855,19.97949457,,NAD83_UTMZ13N,526859.4926,6428672.074,19.97949457,,Database_Petro_Orano_WCL,WC-462_1MAS_23,,,1MAS,,WC____462___,57.99825052,-104.5440596,465.479,526952.303,6428605.399,465.479,460,460.1,GnPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,5710,3260,,,,,0.362,,5784,1840,,,,,0.39,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-464--340-340-1,WGS84 Greenwich,,-104.5477093,58.00017861,142.3559069,,NAD83_UTMZ13N,526735.1287,6428818.606,142.3559069,,Database_Petro_Orano_WCL,WC-464_1MAS_21,,,1MAS,,WC____464___,57.99969549,-104.5458933,460.372,526842.833,6428765.539,460.372,340,340.1,GnPsaPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,5370,3100,,,,,0.125,,2160.27,1617.06,,,,,0.8,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-464--360-360-1,WGS84 Greenwich,,-104.5478049,58.0002039,123.3783867,,NAD83_UTMZ13N,526729.4595,6428821.383,123.3783867,,Database_Petro_Orano_WCL,WC-464_1MAS_22,,,1MAS,,WC____464___,57.99969549,-104.5458933,460.372,526842.833,6428765.539,460.372,360,360.1,GnPsa,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,5440,3210,,,,,0.363,,15255.79,7791.65,,,,,0.5,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-464--380-380-1,WGS84 Greenwich,,-104.5479006,58.00022953,104.4075813,,NAD83_UTMZ13N,526723.7877,6428824.199,104.4075813,,Database_Petro_Orano_WCL,WC-464_1MAS_23,,,1MAS,,WC____464___,57.99969549,-104.5458933,460.372,526842.833,6428765.539,460.372,380,380.1,GnPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,4930,2860,,,,,0.201,,948.98,717.66,,,,,3.46,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-465A--508-5-508-6,WGS84 Greenwich,,-104.50277,58.08288636,-25.21924383,,NAD83_UTMZ13N,529323.6023,6438045.289,-25.21924383,,Database_Petro_Orano_WCL,WC-465A_2MAS_01,,,2MAS,,WC____465A__,58.08150681,-104.5012769,451.33,529412.79,6437892.35,451.33,508.5,508.6,GnGraPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,,,,,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-465A--411-4-411-5,WGS84 Greenwich,,-104.5025251,58.08262409,66.24332733,,NAD83_UTMZ13N,529338.2632,6438016.197,66.24332733,,Database_Petro_Orano_WCL,WC-465A_2MAS_02,,,2MAS,,WC____465A__,58.08150681,-104.5012769,451.33,529412.79,6437892.35,451.33,411.4,411.5,GnPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,,,,,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-466A--359-1-359-2,WGS84 Greenwich,,-104.5633872,57.99638402,123.6657106,,NAD83_UTMZ13N,525811.1669,6428390.052,123.6657106,,Database_Petro_Orano_WCL,WC-466A_1MAS_23,,,1MAS,,WC____466A__,57.99559039,-104.5620424,462.36,525891.24,6428302.21,462.36,359.1,359.2,GnPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,4030,2290,,,,,0.162,,456,413,,,,,7.36,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-466A--384-384-1,WGS84 Greenwich,,-104.563471,57.99644771,100.3161538,,NAD83_UTMZ13N,525806.1686,6428397.11,100.3161538,,Database_Petro_Orano_WCL,WC-466A_1MAS_24,,,1MAS,,WC____466A__,57.99559039,-104.5620424,462.36,525891.24,6428302.21,462.36,384,384.1,GnGra,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,4290,2320,,,,,0.141,,214,115,,,,,5.88,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-466A--420-1-420-2,WGS84 Greenwich,,-104.5635937,57.99654314,66.59193952,,NAD83_UTMZ13N,525798.849,6428407.688,66.59193952,,Database_Petro_Orano_WCL,WC-466A_1MAS_26,,,1MAS,,WC____466A__,57.99559039,-104.5620424,462.36,525891.24,6428302.21,462.36,420.1,420.2,GnPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,4970,2620,,,,,0.172,,373,240,,,,,4.59,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-466A--440-1-440-2,WGS84 Greenwich,,-104.5636644,57.99660108,48.12773518,,NAD83_UTMZ13N,525794.6293,6428414.112,48.12773518,,Database_Petro_Orano_WCL,WC-466A_1MAS_27,,,1MAS,,WC____466A__,57.99559039,-104.5620424,462.36,525891.24,6428302.21,462.36,440.1,440.2,GnPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,5710,3140,,,,,0.304,,165234,34873,,,,,0.3,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-473--453-453-1,WGS84 Greenwich,,-104.4514118,58.09767683,21.65114392,,NAD83_UTMZ13N,532338.89,6439715.412,21.65114392,,Database_Petro_Orano_WCL,WC-473_2MAS_01,,,2MAS,,WC____473___,58.09658306,-104.450388,453.54,532400.23,6439594.13,453.54,453,453.1,GnPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,,,,,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-475--421-8-426-02,WGS84 Greenwich,,-104.4464634,58.08834916,54.31439925,,NAD83_UTMZ13N,532639.0983,6438679.321,54.31439925,,Database_Petro_Orano_WCL,WC-475_2MAS_01,,,2MAS,,WC____475___,58.08723894,-104.4451777,450.27,532715.92,6438556.34,450.27,421.8,426.02,GnGra,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,,,,,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-475--485-55-490-41,WGS84 Greenwich,,-104.4466147,58.08852319,-5.759645923,,NAD83_UTMZ13N,532630.0188,6438698.623,-5.759645923,,Database_Petro_Orano_WCL,WC-475_2MAS_02,,,2MAS,,WC____475___,58.08723894,-104.4451777,450.27,532715.92,6438556.34,450.27,485.55,490.41,"GnGra, GnPel",,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,,,,,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-475--505-1-510-15,WGS84 Greenwich,,-104.4466607,58.08857778,-24.14227881,,NAD83_UTMZ13N,532627.2592,6438704.678,-24.14227881,,Database_Petro_Orano_WCL,WC-475_2MAS_03,,,2MAS,,WC____475___,58.08723894,-104.4451777,450.27,532715.92,6438556.34,450.27,505.1,510.15,"GnGra, GnPsaPel, CaSi",,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,,,,,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-476--462-7-462-8,WGS84 Greenwich,,-104.4300898,58.06937347,17.60450519,,NAD83_UTMZ13N,533622.3575,6436574.753,17.60450519,,Database_Petro_Orano_WCL,WC-476_2MAS_01,,,2MAS,,WC____476___,58.06801152,-104.4297577,454.05,533643.23,6436423.29,454.05,462.7,462.8,GnGraPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,,,,,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-479--402-1-402-2,WGS84 Greenwich,,-104.4621105,58.07020057,73.72470098,,NAD83_UTMZ13N,531732.6072,6436651.337,73.72470098,,Database_Petro_Orano_WCL,WC-479_2MAS_01,,,2MAS,,WC____479___,58.06900103,-104.4618326,452.44,531750.07,6436517.92,452.44,402.1,402.2,GnGraPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,,,,,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-479--405-3-405-4,WGS84 Greenwich,,-104.4621099,58.07020964,70.68829775,,NAD83_UTMZ13N,531732.6354,6436652.347,70.68829775,,Database_Petro_Orano_WCL,WC-479_2MAS_02,,,2MAS,,WC____479___,58.06900103,-104.4618326,452.44,531750.07,6436517.92,452.44,405.3,405.4,GnGraPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,,,,,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-479--505-1-505-2,WGS84 Greenwich,,-104.4620767,58.07048771,-24.16368664,,NAD83_UTMZ13N,531734.3505,6436683.321,-24.16368664,,Database_Petro_Orano_WCL,WC-479_2MAS_03,,,2MAS,,WC____479___,58.06900103,-104.4618326,452.44,531750.07,6436517.92,452.44,505.1,505.2,GnGraPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,,,,,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-480--385-385-1,WGS84 Greenwich,,-104.4363487,58.07399017,117.4046269,,NAD83_UTMZ13N,533248.834,6437085.639,117.4046269,,Database_Petro_Orano_WCL,WC-480_1MAS_01,,,1MAS,,WC____480___,58.07230182,-104.4362509,452.92,533256.17,6436897.72,452.92,385,385.1,GnPsaPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,,,,,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-480--407-407-1,WGS84 Greenwich,,-104.4363389,58.07408861,98.33814764,,NAD83_UTMZ13N,533249.3217,6437096.604,98.33814764,,Database_Petro_Orano_WCL,WC-480_1MAS_02,,,1MAS,,WC____480___,58.07230182,-104.4362509,452.92,533256.17,6436897.72,452.92,407,407.1,GnPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,,,,,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-480--426-426-1,WGS84 Greenwich,,-104.4363297,58.0741738,81.88366496,,NAD83_UTMZ13N,533249.7857,6437106.093,81.88366496,,Database_Petro_Orano_WCL,WC-480_1MAS_03,,,1MAS,,WC____480___,58.07230182,-104.4362509,452.92,533256.17,6436897.72,452.92,426,426.1,GnPsaPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,,,,,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-480--461-1-461-2,WGS84 Greenwich,,-104.4363081,58.07432983,51.41212528,,NAD83_UTMZ13N,533250.9153,6437123.474,51.41212528,,Database_Petro_Orano_WCL,WC-480_1MAS_05,,,1MAS,,WC____480___,58.07230182,-104.4362509,452.92,533256.17,6436897.72,452.92,461.1,461.2,GnPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,,,,,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-480--471-8-471-9,WGS84 Greenwich,,-104.4363,58.07437696,42.09931933,,NAD83_UTMZ13N,533251.347,6437128.725,42.09931933,,Database_Petro_Orano_WCL,WC-480_1MAS_06,,,1MAS,,WC____480___,58.07230182,-104.4362509,452.92,533256.17,6436897.72,452.92,471.8,471.9,GnGra,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,,,,,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-480--479-479-1,WGS84 Greenwich,,-104.4362946,58.07440867,35.83275832,,NAD83_UTMZ13N,533251.6375,6437132.259,35.83275832,,Database_Petro_Orano_WCL,WC-480_1MAS_07,,,1MAS,,WC____480___,58.07230182,-104.4362509,452.92,533256.17,6436897.72,452.92,479,479.1,GnPsaPel,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,,,,,,,,,,,,,,,
WCI_ORANO,,,,ENGLISH,ORANO,,PETROPHYSICS,,CANADA,SASKATCHEWAN,CIGAR,WCL,HARRISON,Grant,grant.harrison@orano.group,2020-07-01,,,,,,,WC-480--496-7-496-8,WGS84 Greenwich,,-104.4362809,58.07448655,20.42309965,,NAD83_UTMZ13N,533252.3741,6437140.935,20.42309965,,Database_Petro_Orano_WCL,WC-480_1MAS_08,,,1MAS,,WC____480___,58.07230182,-104.4362509,452.92,533256.17,6436897.72,452.92,496.7,496.8,GnGra,,METAMORPHIC,,,METAMORPHIC_TEXTURE,GNEISSIC,,,,,,,,,,,,,,,,,,,,,PETRO,PETROPHYSICS,text,ORANO,PETRO,,,,,,,,,,,,,,,,,,,,,,,,
